Hourly Obs
Station Location: ADAMS FIELD AIRPORT (13963)
Lat: 34.727
Lon: -92.238
Elev: 258 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
13963,20160605,0153,12,BKN110, ,10.00, , , ,71, ,21.7, ,68, ,20.2, ,67, ,19.4, , 87, , 3, ,240, , , ,29.57, , , , , ,29.85, ,AA, , , ,29.85, 
13963,20160605,0253,12,OVC110, ,10.00, , , ,71, ,21.7, ,68, ,19.8, ,66, ,18.9, , 84, , 0, ,000, , , ,29.57, , , , , ,29.84, ,AA, , , ,29.85, 
13963,20160605,0353,12,BKN110, ,10.00, , , ,70, ,21.1, ,66, ,19.0, ,64, ,17.8, , 81, , 3, ,300, , , ,29.57, , , , , ,29.84, ,AA, , , ,29.85, 
13963,20160605,0453,12,SCT110, ,10.00, , , ,68, ,20.0, ,64, ,17.9, ,62, ,16.7, , 81, , 0, ,000, , , ,29.59, , , , , ,29.86, ,AA, , , ,29.86, 
13963,20160605,0553,12,FEW110 SCT250, ,10.00, , , ,70, ,21.1, ,67, ,19.3, ,65, ,18.3, , 84, , 0, ,000, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.87, 
13963,20160605,0653,12,FEW110 SCT250, ,10.00, , , ,74, ,23.3, ,68, ,20.1, ,65, ,18.3, , 74, , 7, ,330, , , ,29.60, , , , , ,29.87, ,AA, , , ,29.88, 
13963,20160605,0753,12,FEW110 FEW250, ,10.00, , , ,77, ,25.0, ,69, ,20.6, ,65, ,18.3, , 67, , 9, ,330, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.89, 
13963,20160605,0853,12,FEW110 FEW250, ,10.00, , , ,80, ,26.7, ,69, ,20.6, ,63, ,17.2, , 56, ,11, ,350, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.89, 
13963,20160605,0953,12,FEW040 FEW110 SCT250, ,10.00, , , ,84, ,28.9, ,71, ,21.9, ,65, ,18.3, , 53, , 9, ,350, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.89, 
13963,20160605,1053,12,FEW040 FEW110 SCT250, ,10.00, , , ,85, ,29.4, ,71, ,21.7, ,64, ,17.8, , 49, , 8, ,010, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.90, 
13963,20160605,1153,12,FEW040 SCT250, ,10.00, , , ,86, ,30.0, ,69, ,20.7, ,60, ,15.6, , 42, , 7, ,330, , , ,29.62, , , , , ,29.88, ,AA, , , ,29.89, 
13963,20160605,1253,12,FEW040 SCT250, ,10.00, , , ,86, ,30.0, ,69, ,20.7, ,60, ,15.6, , 42, , 8, ,010, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.87, 
13963,20160605,1353,12,SCT060, ,10.00, , , ,88, ,31.1, ,69, ,20.5, ,58, ,14.4, , 36, , 6, ,350, , , ,29.59, , , , , ,29.85, ,AA, , , ,29.86, 
13963,20160605,1453,12,SCT060, ,10.00, , , ,87, ,30.6, ,69, ,20.3, ,58, ,14.4, , 37, ,10, ,340, , , ,29.59, , , , , ,29.85, ,AA, , , ,29.86, 
13963,20160605,1553,12,FEW060, ,10.00, , , ,84, ,28.9, ,68, ,20.1, ,59, ,15.0, , 43, , 7, ,360, , , ,29.59, , , , , ,29.85, ,AA, , , ,29.86, 
13963,20160605,1653,12,FEW060, ,10.00, , , ,86, ,30.0, ,69, ,20.4, ,59, ,15.0, , 40, , 8, ,360, , , ,29.57, , , , , ,29.84, ,AA, , , ,29.85, 
13963,20160605,1753,12,FEW060 SCT250, ,10.00, , , ,84, ,28.9, ,67, ,19.2, ,56, ,13.3, , 38, , 9, ,350, , , ,29.57, , , , , ,29.85, ,AA, , , ,29.85, 
13963,20160605,1853,12,FEW250, ,10.00, , , ,80, ,26.7, ,66, ,18.8, ,57, ,13.9, , 45, , 7, ,350, , , ,29.59, , , , , ,29.85, ,AA, , , ,29.86, 
13963,20160605,1953,12,FEW250, ,10.00, , , ,77, ,25.0, ,66, ,18.8, ,59, ,15.0, , 54, , 5, ,360, , , ,29.59, , , , , ,29.86, ,AA, , , ,29.87, 
13963,20160605,2053,12,CLR, ,10.00, , , ,73, ,22.8, ,66, ,18.9, ,62, ,16.7, , 69, , 3, ,130, , , ,29.62, , , , , ,29.88, ,AA, , , ,29.89, 
13963,20160605,2153,12,CLR, ,10.00, , , ,73, ,22.8, ,66, ,18.6, ,61, ,16.1, , 66, , 0, ,000, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.90, 
13963,20160605,2253,12,CLR, ,10.00, , , ,71, ,21.7, ,65, ,18.5, ,62, ,16.7, , 73, , 0, ,000, , , ,29.62, , , , , ,29.90, ,AA, , , ,29.90, 
13963,20160605,2353,12,CLR, ,10.00, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, , 79, , 0, ,000, , , ,29.62, , , , , ,29.90, ,AA, , , ,29.90, 
13963,20160606,0053,12,CLR, ,10.00, , , ,68, ,20.0, ,65, ,18.2, ,63, ,17.2, , 84, , 0, ,000, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.90, 
13963,20160606,0153,12,CLR, ,10.00, , , ,68, ,20.0, ,65, ,18.2, ,63, ,17.2, , 84, , 0, ,000, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.89, 
13963,20160606,0253,12,CLR, ,10.00, , , ,66, ,18.9, ,64, ,17.5, ,62, ,16.7, , 87, , 0, ,000, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.90, 
13963,20160606,0353,12,CLR, ,10.00, , , ,67, ,19.4, ,64, ,17.7, ,62, ,16.7, , 84, , 0, ,000, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.89, 
13963,20160606,0453,12,CLR, ,10.00, , , ,67, ,19.4, ,64, ,17.7, ,62, ,16.7, , 84, , 0, ,000, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.90, 
13963,20160606,0553,12,CLR, ,10.00, , , ,69, ,20.6, ,65, ,18.4, ,63, ,17.2, , 81, , 7, ,330, , , ,29.62, , , , , ,29.90, ,AA, , , ,29.90, 
13963,20160606,0653,12,CLR, ,10.00, , , ,73, ,22.8, ,67, ,19.2, ,63, ,17.2, , 71, , 7, ,330, , , ,29.62, , , , , ,29.90, ,AA, , , ,29.90, 
13963,20160606,0753,12,CLR, ,10.00, , , ,76, ,24.4, ,68, ,19.8, ,63, ,17.2, , 64, , 6, ,340, , , ,29.63, , , , , ,29.91, ,AA, , , ,29.91, 
13963,20160606,0853,12,CLR, ,10.00, , , ,81, ,27.2, ,69, ,20.4, ,62, ,16.7, , 53, , 6, ,340, , , ,29.63, , , , , ,29.91, ,AA, , , ,29.91, 
13963,20160606,0953,12,FEW040, ,10.00, , , ,84, ,28.9, ,70, ,21.0, ,62, ,16.7, , 48, , 6, ,360, , , ,29.62, , , , , ,29.90, ,AA, , , ,29.90, 
13963,20160606,1053,12,SCT045, ,10.00, , , ,86, ,30.0, ,69, ,20.4, ,59, ,15.0, , 40, , 6, ,VR , ,16, ,29.62, , , , , ,29.90, ,AA, , , ,29.90, 
13963,20160606,1153,12,SCT050, ,10.00, , , ,87, ,30.6, ,70, ,20.9, ,60, ,15.6, , 40, , 7, ,350, , , ,29.60, , , , , ,29.88, ,AA, , , ,29.88, 
13963,20160606,1253,12,SCT050, ,10.00, , , ,87, ,30.6, ,70, ,21.2, ,61, ,16.1, , 42, , 9, ,320, , , ,29.59, , , , , ,29.86, ,AA, , , ,29.87, 
13963,20160606,1353,12,SCT055, ,10.00, , , ,87, ,30.6, ,70, ,20.9, ,60, ,15.6, , 40, , 6, ,010, , , ,29.57, , , , , ,29.84, ,AA, , , ,29.84, 
13963,20160606,1453,12,FEW055, ,10.00, , , ,89, ,31.7, ,70, ,21.2, ,60, ,15.6, , 38, , 3, ,030, , , ,29.55, , , , , ,29.83, ,AA, , , ,29.83, 
13963,20160606,1553,12,FEW055, ,10.00, , , ,88, ,31.1, ,69, ,20.8, ,59, ,15.0, , 38, , 6, ,320, , , ,29.54, , , , , ,29.82, ,AA, , , ,29.82, 
13963,20160606,1653,12,FEW055, ,10.00, , , ,88, ,31.1, ,68, ,19.9, ,56, ,13.3, , 34, , 5, ,010, , , ,29.54, , , , , ,29.81, ,AA, , , ,29.81, 
13963,20160606,1753,12,CLR, ,10.00, , , ,88, ,31.1, ,68, ,20.2, ,57, ,13.9, , 35, , 3, ,340, , , ,29.54, , , , , ,29.81, ,AA, , , ,29.81, 
13963,20160606,1853,12,CLR, ,10.00, , , ,82, ,27.8, ,67, ,19.4, ,58, ,14.4, , 44, , 6, ,350, , , ,29.54, , , , , ,29.82, ,AA, , , ,29.82, 
13963,20160606,1953,12,CLR, ,10.00, , , ,81, ,27.2, ,67, ,19.2, ,58, ,14.4, , 46, , 3, ,020, , , ,29.55, , , , , ,29.82, ,AA, , , ,29.83, 
13963,20160606,2053,12,CLR, ,10.00, , , ,74, ,23.3, ,66, ,19.1, ,62, ,16.7, , 66, , 0, ,000, , , ,29.57, , , , , ,29.84, ,AA, , , ,29.85, 
13963,20160606,2153,12,CLR, ,10.00, , , ,74, ,23.3, ,66, ,18.8, ,61, ,16.1, , 64, , 0, ,000, , , ,29.57, , , , , ,29.85, ,AA, , , ,29.85, 
13963,20160606,2253,12,CLR, ,10.00, , , ,71, ,21.7, ,66, ,18.8, ,63, ,17.2, , 76, , 5, ,240, , , ,29.59, , , , , ,29.85, ,AA, , , ,29.86, 
13963,20160606,2353,12,CLR, ,10.00, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, , 79, , 0, ,000, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.87, 
13963,20160607,0053,12,CLR, ,10.00, , , ,69, ,20.6, ,65, ,18.4, ,63, ,17.2, , 81, , 3, ,260, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.87, 
13963,20160607,0153,12,CLR, ,10.00, , , ,67, ,19.4, ,65, ,18.0, ,63, ,17.2, , 87, , 3, ,250, , , ,29.59, , , , , ,29.86, ,AA, , , ,29.87, 
13963,20160607,0253,12,CLR, ,10.00, , , ,68, ,20.0, ,65, ,18.2, ,63, ,17.2, , 84, , 0, ,000, , , ,29.57, , , , , ,29.85, ,AA, , , ,29.85, 
13963,20160607,0353,12,CLR, ,10.00, , , ,67, ,19.4, ,64, ,17.7, ,62, ,16.7, , 84, , 3, ,250, , , ,29.59, , , , , ,29.86, ,AA, , , ,29.86, 
13963,20160607,0453,12,FEW250, ,10.00, , , ,66, ,18.9, ,63, ,17.2, ,61, ,16.1, , 84, , 5, ,250, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.87, 
13963,20160607,0553,12,FEW250, ,10.00, , , ,68, ,20.0, ,64, ,17.9, ,62, ,16.7, , 81, , 3, ,260, , , ,29.62, , , , , ,29.88, ,AA, , , ,29.89, 
13963,20160607,0653,12,FEW250, ,10.00, , , ,76, ,24.4, ,67, ,19.5, ,62, ,16.7, , 62, , 8, ,310, , , ,29.63, , , , , ,29.90, ,AA, , , ,29.91, 
13963,20160607,0753,12,FEW035 FEW250, ,10.00, , , ,79, ,26.1, ,68, ,20.1, ,62, ,16.7, , 56, , 5, ,320, , , ,29.65, , , , , ,29.92, ,AA, , , ,29.93, 
13963,20160607,0853,12,FEW040, ,10.00, , , ,83, ,28.3, ,71, ,21.4, ,64, ,17.8, , 53, , 5, ,320, , , ,29.65, , , , , ,29.92, ,AA, , , ,29.92, 
13963,20160607,0953,12,FEW045, ,10.00, , , ,86, ,30.0, ,71, ,21.6, ,63, ,17.2, , 46, , 9, ,300, , , ,29.65, , , , , ,29.92, ,AA, , , ,29.92, 
13963,20160607,1053,12,FEW250, ,10.00, , , ,89, ,31.7, ,72, ,22.1, ,63, ,17.2, , 42, , 8, ,340, , , ,29.65, , , , , ,29.91, ,AA, , , ,29.92, 
13963,20160607,1153,12,FEW250, ,10.00, , , ,90, ,32.2, ,73, ,22.6, ,64, ,17.8, , 42, , 7, ,320, , , ,29.63, , , , , ,29.91, ,AA, , , ,29.91, 
13963,20160607,1253,12,FEW045 SCT250, ,10.00, , , ,91, ,32.8, ,72, ,22.1, ,62, ,16.7, , 38, , 5, ,290, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.89, 
13963,20160607,1353,12,FEW045 SCT250, ,10.00, , , ,92, ,33.3, ,72, ,22.0, ,61, ,16.1, , 36, , 9, ,290, , , ,29.60, , , , , ,29.88, ,AA, , , ,29.88, 
13963,20160607,1453,12,FEW050 SCT250, ,10.00, , , ,92, ,33.3, ,72, ,22.0, ,61, ,16.1, , 36, , 5, ,VR , , , ,29.59, , , , , ,29.87, ,AA, , , ,29.87, 
13963,20160607,1553,12,FEW050 SCT250, ,10.00, , , ,93, ,33.9, ,71, ,21.9, ,60, ,15.6, , 33, , 7, ,300, , , ,29.59, , , , , ,29.86, ,AA, , , ,29.86, 
13963,20160607,1653,12,FEW055 SCT250, ,10.00, , , ,92, ,33.3, ,71, ,21.7, ,60, ,15.6, , 34, , 3, ,VR , , , ,29.59, , , , , ,29.85, ,AA, , , ,29.86, 
13963,20160607,1753,12,FEW055 FEW250, ,10.00, , , ,90, ,32.2, ,70, ,21.1, ,59, ,15.0, , 35, , 5, ,010, , , ,29.59, , , , , ,29.85, ,AA, , , ,29.86, 
13963,20160607,1853,12,FEW055 FEW250, ,10.00, , , ,85, ,29.4, ,73, ,22.7, ,67, ,19.4, , 55, , 7, ,090, , , ,29.59, , , , , ,29.86, ,AA, , , ,29.87, 
13963,20160607,1953,12,FEW055 FEW250, ,10.00, , , ,81, ,27.2, ,72, ,22.0, ,67, ,19.4, , 63, , 7, ,080, , , ,29.60, , , , , ,29.88, ,AA, , , ,29.88, 
13963,20160607,2053,12,FEW055 FEW250, ,10.00, , , ,79, ,26.1, ,71, ,21.7, ,67, ,19.4, , 67, , 5, ,100, , , ,29.62, , , , , ,29.90, ,AA, , , ,29.90, 
13963,20160607,2153,12,CLR, ,10.00, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, , 71, , 5, ,050, , , ,29.65, , , , , ,29.91, ,AA, , , ,29.92, 
13963,20160607,2253,12,CLR, ,10.00, , , ,77, ,25.0, ,71, ,21.7, ,68, ,20.0, , 74, , 5, ,050, , , ,29.65, , , , , ,29.92, ,AA, , , ,29.93, 
13963,20160607,2353,12,FEW075, ,10.00, , , ,74, ,23.3, ,69, ,20.8, ,67, ,19.4, , 79, , 0, ,000, , , ,29.65, , , , , ,29.92, ,AA, , , ,29.93, 
13963,20160608,0053,12,FEW075, ,10.00, , , ,74, ,23.3, ,69, ,20.4, ,66, ,18.9, , 76, , 0, ,000, , , ,29.65, , , , , ,29.93, ,AA, , , ,29.93, 
13963,20160608,0153,12,CLR, ,10.00, , , ,73, ,22.8, ,69, ,20.2, ,66, ,18.9, , 79, , 0, ,000, , , ,29.66, , , , , ,29.94, ,AA, , , ,29.94, 
13963,20160608,0253,12,CLR, ,10.00, , , ,72, ,22.2, ,68, ,20.0, ,66, ,18.9, , 82, , 0, ,000, , , ,29.67, , , , , ,29.95, ,AA, , , ,29.95, 
13963,20160608,0353,12,FEW070, ,10.00, , , ,70, ,21.1, ,67, ,19.3, ,65, ,18.3, , 84, , 3, ,070, , , ,29.69, , , , , ,29.96, ,AA, , , ,29.97, 
13963,20160608,0453,12,FEW070 SCT250, ,10.00, , , ,70, ,21.1, ,66, ,19.0, ,64, ,17.8, , 81, , 3, ,040, , , ,29.69, , , , , ,29.97, ,AA, , , ,29.97, 
13963,20160608,0553,12,FEW250, ,10.00, , , ,72, ,22.2, ,68, ,19.7, ,65, ,18.3, , 79, , 3, ,020, , , ,29.71, , , , , ,29.98, ,AA, , , ,29.99, 
13963,20160608,0653,12,FEW065 SCT250, ,10.00, , , ,74, ,23.3, ,68, ,20.1, ,65, ,18.3, , 74, , 6, ,060, , , ,29.72, , , , , ,30.00, ,AA, , , ,30.00, 
13963,20160608,0753,12,FEW250, ,10.00, , , ,78, ,25.6, ,68, ,20.2, ,63, ,17.2, , 60, , 7, ,060, , , ,29.74, , , , , ,30.01, ,AA, , , ,30.02, 
13963,20160608,0853,12,FEW250, ,10.00, , , ,81, ,27.2, ,69, ,20.7, ,63, ,17.2, , 54, , 8, ,090, , , ,29.73, , , , , ,30.01, ,AA, , , ,30.01, 
13963,20160608,0953,12,FEW250, ,10.00, , , ,83, ,28.3, ,69, ,20.5, ,61, ,16.1, , 48, , 5, ,080, , , ,29.73, , , , , ,30.01, ,AA, , , ,30.01, 
13963,20160608,1053,12,FEW250, ,10.00, , , ,85, ,29.4, ,70, ,21.1, ,62, ,16.7, , 46, , 6, ,VR , , , ,29.72, , , , , ,30.00, ,AA, , , ,30.00, 
13963,20160608,1153,12,FEW250, ,10.00, , , ,86, ,30.0, ,70, ,21.0, ,61, ,16.1, , 43, , 7, ,120, , , ,29.71, , , , , ,29.99, ,AA, , , ,29.99, 
13963,20160608,1253,12,FEW250, ,10.00, , , ,88, ,31.1, ,71, ,21.6, ,62, ,16.7, , 42, ,11, ,100, , , ,29.70, , , , , ,29.97, ,AA, , , ,29.98, 
13963,20160608,1353,12,FEW045 FEW250, ,10.00, , , ,88, ,31.1, ,71, ,21.6, ,62, ,16.7, , 42, , 8, ,090, , , ,29.69, , , , , ,29.96, ,AA, , , ,29.97, 
13963,20160608,1453,12,FEW250, ,10.00, , , ,89, ,31.7, ,71, ,21.8, ,62, ,16.7, , 41, , 8, ,080, , , ,29.68, , , , , ,29.96, ,AA, , , ,29.96, 
13963,20160608,1553,12,FEW250, ,10.00, , , ,89, ,31.7, ,71, ,21.5, ,61, ,16.1, , 39, , 6, ,070, , , ,29.67, , , , , ,29.95, ,AA, , , ,29.95, 
13963,20160608,1653,12,FEW250, ,10.00, , , ,88, ,31.1, ,71, ,21.6, ,62, ,16.7, , 42, , 7, ,080, , , ,29.66, , , , , ,29.94, ,AA, , , ,29.94, 
13963,20160608,1753,12,FEW250, ,10.00, , , ,86, ,30.0, ,70, ,21.3, ,62, ,16.7, , 45, , 8, ,090, , , ,29.67, , , , , ,29.94, ,AA, , , ,29.95, 
13963,20160608,1853,12,FEW250, ,10.00, , , ,83, ,28.3, ,69, ,20.8, ,62, ,16.7, , 49, , 7, ,100, , , ,29.68, , , , , ,29.95, ,AA, , , ,29.96, 
13963,20160608,1953,12,FEW250, ,10.00, , , ,80, ,26.7, ,69, ,20.6, ,63, ,17.2, , 56, , 5, ,100, , , ,29.68, , , , , ,29.96, ,AA, , , ,29.96, 
13963,20160608,2053,12,FEW250, ,10.00, , , ,77, ,25.0, ,69, ,20.3, ,64, ,17.8, , 64, , 7, ,080, , , ,29.69, , , , , ,29.97, ,AA, , , ,29.97, 
13963,20160608,2153,12,FEW250, ,10.00, , , ,76, ,24.4, ,68, ,20.1, ,64, ,17.8, , 67, , 7, ,120, , , ,29.70, , , , , ,29.98, ,AA, , , ,29.98, 
13963,20160608,2253,12,CLR, ,10.00, , , ,75, ,23.9, ,68, ,19.9, ,64, ,17.8, , 69, , 3, ,050, , , ,29.71, , , , , ,29.98, ,AA, , , ,29.99, 
13963,20160608,2353,12,CLR, ,10.00, , , ,73, ,22.8, ,68, ,19.9, ,65, ,18.3, , 76, , 0, ,000, , , ,29.71, , , , , ,29.99, ,AA, , , ,29.99, 
13963,20160609,0053,12,CLR, ,10.00, , , ,72, ,22.2, ,68, ,19.7, ,65, ,18.3, , 79, , 0, ,000, , , ,29.70, , , , , ,29.98, ,AA, , , ,29.98, 
13963,20160609,0153,12,SCT250, ,10.00, , , ,71, ,21.7, ,67, ,19.5, ,65, ,18.3, , 81, , 0, ,000, , , ,29.70, , , , , ,29.98, ,AA, , , ,29.98, 
13963,20160609,0253,12,SCT250, ,10.00, , , ,69, ,20.6, ,66, ,18.8, ,64, ,17.8, , 84, , 0, ,000, , , ,29.71, , , , , ,29.99, ,AA, , , ,29.99, 
13963,20160609,0353,12,FEW250, ,10.00, , , ,69, ,20.6, ,66, ,19.1, ,65, ,18.3, , 87, , 0, ,000, , , ,29.73, , , , , ,30.00, ,AA, , , ,30.01, 
13963,20160609,0453,12,SCT250, ,10.00, , , ,68, ,20.0, ,65, ,18.2, ,63, ,17.2, , 84, , 0, ,000, , , ,29.74, , , , , ,30.01, ,AA, , , ,30.02, 
13963,20160609,0553,12,SCT250, ,10.00, , , ,70, ,21.1, ,66, ,19.0, ,64, ,17.8, , 81, , 0, ,000, , , ,29.75, , , , , ,30.03, ,AA, , , ,30.03, 
13963,20160609,0653,12,FEW250, ,10.00, , , ,75, ,23.9, ,68, ,20.0, ,64, ,17.8, , 69, , 3, ,030, , , ,29.76, , , , , ,30.04, ,AA, , , ,30.04, 
13963,20160609,0753,12,SCT250, ,10.00, , , ,79, ,26.1, ,69, ,20.7, ,64, ,17.8, , 60, , 3, ,170, , , ,29.76, , , , , ,30.04, ,AA, , , ,30.04, 
13963,20160609,0853,12,SCT250, ,10.00, , , ,83, ,28.3, ,71, ,21.4, ,64, ,17.8, , 53, , 6, ,200, , , ,29.76, , , , , ,30.03, ,AA, , , ,30.04, 
13963,20160609,0953,12,SCT250, ,10.00, , , ,85, ,29.4, ,70, ,21.1, ,62, ,16.7, , 46, , 8, ,180, , , ,29.75, , , , , ,30.03, ,AA, , , ,30.03, 
13963,20160609,1053,12,SCT250, ,10.00, , , ,87, ,30.6, ,71, ,21.5, ,62, ,16.7, , 43, , 8, ,110, , , ,29.76, , , , , ,30.03, ,AA, , , ,30.04, 
13963,20160609,1153,12,SCT250, ,10.00, , , ,88, ,31.1, ,71, ,21.4, ,61, ,16.1, , 40, , 3, ,VR , , , ,29.74, , , , , ,30.02, ,AA, , , ,30.02, 
13963,20160609,1253,12,FEW250, ,10.00, , , ,90, ,32.2, ,71, ,21.7, ,61, ,16.1, , 38, , 7, ,150, , , ,29.73, , , , , ,30.00, ,AA, , , ,30.01, 
13963,20160609,1353,12,FEW250, ,10.00, , , ,89, ,31.7, ,71, ,21.5, ,61, ,16.1, , 39, , 6, ,VR , , , ,29.71, , , , , ,29.98, ,AA, , , ,29.99, 
13963,20160609,1453,12,SCT250, ,10.00, , , ,90, ,32.2, ,72, ,22.0, ,62, ,16.7, , 39, , 9, ,150, , , ,29.69, , , , , ,29.97, ,AA, , , ,29.97, 
13963,20160609,1553,12,SCT250, ,10.00, , , ,90, ,32.2, ,70, ,20.8, ,58, ,14.4, , 34, , 3, ,VR , , , ,29.68, , , , , ,29.96, ,AA, , , ,29.96, 
13963,20160609,1653,12,BKN250, ,10.00, , , ,89, ,31.7, ,71, ,21.8, ,62, ,16.7, , 41, , 6, ,120, , , ,29.68, , , , , ,29.95, ,AA, , , ,29.96, 
13963,20160609,1753,12,FEW030 BKN250, ,10.00, , , ,87, ,30.6, ,72, ,22.1, ,64, ,17.8, , 46, , 3, ,160, , , ,29.67, , , , , ,29.94, ,AA, , , ,29.95, 
13963,20160609,1853,12,FEW030 BKN250, ,10.00, , , ,85, ,29.4, ,72, ,22.0, ,65, ,18.3, , 51, , 5, ,140, , , ,29.67, , , , , ,29.95, ,AA, , , ,29.95, 
13963,20160609,1953,12,FEW030 SCT250, ,10.00, , , ,81, ,27.2, ,72, ,22.0, ,67, ,19.4, , 63, , 3, ,150, , , ,29.68, , , , , ,29.95, ,AA, , , ,29.96, 
13963,20160609,2053,12,FEW250, ,10.00, , , ,79, ,26.1, ,71, ,21.7, ,67, ,19.4, , 67, , 3, ,140, , , ,29.69, , , , , ,29.97, ,AA, , , ,29.97, 
13963,20160609,2153,12,CLR, ,10.00, , , ,77, ,25.0, ,70, ,21.0, ,66, ,18.9, , 69, , 3, ,150, , , ,29.70, , , , , ,29.97, ,AA, , , ,29.98, 
13963,20160609,2253,12,CLR, ,10.00, , , ,75, ,23.9, ,69, ,20.6, ,66, ,18.9, , 74, , 3, ,150, , , ,29.70, , , , , ,29.98, ,AA, , , ,29.98, 
13963,20160609,2353,12,CLR, ,10.00, , , ,73, ,22.8, ,69, ,20.6, ,67, ,19.4, , 82, , 3, ,140, , , ,29.70, , , , , ,29.98, ,AA, , , ,29.98, 
13963,20160610,0053,12,CLR, ,10.00, , , ,73, ,22.8, ,69, ,20.2, ,66, ,18.9, , 79, , 0, ,000, , , ,29.71, , , , , ,29.98, ,AA, , , ,29.99, 
13963,20160610,0153,12,CLR, ,10.00, , , ,73, ,22.8, ,69, ,20.2, ,66, ,18.9, , 79, , 0, ,000, , , ,29.72, , , , , ,29.99, ,AA, , , ,30.00, 
13963,20160610,0253,12,CLR, ,10.00, , , ,72, ,22.2, ,68, ,20.0, ,66, ,18.9, , 82, , 0, ,000, , , ,29.72, , , , , ,30.00, ,AA, , , ,30.00, 
13963,20160610,0353,12,CLR, ,10.00, , , ,71, ,21.7, ,67, ,19.5, ,65, ,18.3, , 81, , 0, ,000, , , ,29.73, , , , , ,30.01, ,AA, , , ,30.01, 
13963,20160610,0453,12,FEW250, ,10.00, , , ,71, ,21.7, ,67, ,19.5, ,65, ,18.3, , 81, , 0, ,000, , , ,29.74, , , , , ,30.02, ,AA, , , ,30.02, 
13963,20160610,0553,12,FEW050, ,10.00, , , ,72, ,22.2, ,69, ,20.4, ,67, ,19.4, , 84, , 0, ,000, , , ,29.76, , , , , ,30.03, ,AA, , , ,30.04, 
13963,20160610,0653,12,CLR, , 7.00, , , ,76, ,24.4, ,71, ,21.5, ,68, ,20.0, , 76, , 0, ,000, , , ,29.77, , , , , ,30.04, ,AA, , , ,30.05, 
13963,20160610,0753,12,CLR, ,10.00, , , ,82, ,27.8, ,73, ,22.5, ,68, ,20.0, , 63, , 0, ,000, , , ,29.78, , , , , ,30.06, ,AA, , , ,30.06, 
13963,20160610,0853,12,CLR, ,10.00, , , ,85, ,29.4, ,72, ,22.1, ,65, ,18.3, , 51, , 5, ,150, , , ,29.78, , , , , ,30.06, ,AA, , , ,30.06, 
13963,20160610,0953,12,CLR, ,10.00, , , ,88, ,31.1, ,73, ,22.6, ,65, ,18.3, , 47, , 5, ,VR , , , ,29.78, , , , , ,30.06, ,AA, , , ,30.06, 
13963,20160610,1053,12,FEW045, ,10.00, , , ,89, ,31.7, ,72, ,22.1, ,63, ,17.2, , 42, , 5, ,070, , , ,29.79, , , , , ,30.06, ,AA, , , ,30.07, 
13963,20160610,1153,12,FEW050, ,10.00, , , ,91, ,32.8, ,73, ,22.7, ,64, ,17.8, , 41, , 7, ,080, , , ,29.77, , , , , ,30.05, ,AA, , , ,30.05, 
13963,20160610,1253,12,SCT050, ,10.00, , , ,91, ,32.8, ,74, ,23.0, ,65, ,18.3, , 42, , 8, ,150, , , ,29.76, , , , , ,30.03, ,AA, , , ,30.04, 
13963,20160610,1353,12,SCT050, ,10.00, , , ,92, ,33.3, ,74, ,23.2, ,65, ,18.3, , 41, , 5, ,VR , , , ,29.73, , , , , ,30.01, ,AA, , , ,30.01, 
13963,20160610,1453,12,SCT055, ,10.00, , , ,91, ,32.8, ,73, ,22.7, ,64, ,17.8, , 41, , 3, ,VR , , , ,29.72, , , , , ,30.00, ,AA, , , ,30.00, 
